CNTSCHID,CNT,STRATUM,SCHSIZE,CLSIZE,STRATIO,SCHLTYPE,REGION,OECD,AGE,ST004D01T,Gender,ISCEDL,ISCEDD,ISCEDO,TEACHSUP,PARED,HEDRES,MISCED,FISCED,HISCED,WEALTH,ESCS,INTBRSCI,INSTSCIE,SCIEEFF,SCIEACT,JOYSCIE,ICTRES,HOMEPOS,HEDRES,CULTPOSS,PV1MATH,PV1READ,PV1SCIE,PV1SCEP,PV1SCED,PV1SCID,PV1SKCO,PV1SKPE,PV1SSPH,PV1SSLI,PV1SSES,AREA
70400003,VNM,VNM0208,1277,38,16.8026,3,CENTRAL,0,16.25,2,Boys,3,1,1,0.5731,12,-1.0418,2,4,4,-1.1763,-1.2099,NA,0.5848,-0.2589,NA,1.0501,-1.3205,-1.1895,-1.0418,-0.7039,472.475,461.547,493.731,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400003,VNM,VNM0208,1277,38,16.8026,3,CENTRAL,0,15.83,2,Boys,3,1,1,0.1416,5,-0.9719,1,1,1,-3.7871,-3.1414,NA,1.0218,-0.5532,NA,1.0865,-2.641,-2.8864,-0.9719,-0.4945,469.73,477.995,456.222,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400003,VNM,VNM0208,1277,38,16.8026,3,CENTRAL,0,16.08,2,Boys,3,1,1,-0.4496,9,-1.4432,2,2,2,-2.5434,-2.1706,NA,1.0728,1.5135,NA,1.1225,-2.2825,-2.415,-1.4432,0.2162,615.502,564.425,617.353,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400003,VNM,VNM0208,1277,38,16.8026,3,CENTRAL,0,15.75,2,Boys,3,1,1,-0.0666,9,0.8135,2,0,2,-3.8795,-2.3659,NA,0.317,-0.7059,NA,0.5094,-2.5529,-2.3279,0.8135,0.4858,447.932,462.001,484.487,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400003,VNM,VNM0208,1277,38,16.8026,3,CENTRAL,0,15.42,2,Boys,3,1,1,1.4475,12,-1.718,4,2,4,-3.2158,-2.2875,NA,0.7429,-0.1779,NA,0.5094,-2.5873,-3.2785,-1.718,-0.4945,501.216,494.8,518.456,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400003,VNM,VNM0208,1277,38,16.8026,3,CENTRAL,0,15.75,2,Boys,3,1,1,0.2551,9,-1.4432,2,2,2,-2.8036,-2.3894,NA,1.0218,-0.5801,NA,2.1635,-2.5873,-2.3918,-1.4432,0.2162,521.287,506.767,510.913,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.33,1,Girls,3,1,1,-0.1164,12,-0.1108,1,4,4,-0.3051,-0.6915,NA,-0.4595,0.3155,NA,0.5094,-0.1667,-0.2287,-0.1108,0.3744,342.25,431.039,455.434,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.75,1,Girls,3,1,1,-0.4464,5,-1.718,1,0,1,-3.6264,-3.2843,NA,0.3708,-1.4102,NA,0.042,-2.5873,-3.7812,-1.718,-1.6287,383.632,463.835,445.161,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16.25,1,Girls,3,1,1,-0.7609,9,-0.7218,2,2,2,-1.6419,-1.8499,NA,0.3708,0.5504,NA,0.5094,-1.0838,-1.43,-0.7218,-0.4343,512.21,488.301,509.037,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.5,1,Girls,3,1,1,0.2551,12,-0.1108,2,4,4,-0.6236,-0.9627,NA,-0.0575,-0.2984,NA,1.1662,0.351,-0.1796,-0.1108,0.7777,339.356,395.226,411.184,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.42,1,Girls,3,1,1,0.2545,5,-0.7218,1,1,1,-1.5271,-2.438,NA,1.1151,-0.7086,NA,-0.1379,-1.0838,-1.4784,-0.7218,-0.4504,465.11,515.412,494.435,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.75,1,Girls,3,1,1,0.0361,12,-1.3738,0,4,4,-2.7569,-1.7832,NA,-0.1987,-0.1961,NA,1.1049,-3.2718,-2.4121,-1.3738,-0.4343,534.515,496.275,564.281,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.67,1,Girls,3,1,1,-0.1462,3,-1.4432,0,0,0,-3.6264,-3.2815,NA,-0.494,-0.4144,NA,0.5094,-2.5873,-3.1102,-1.4432,-0.0071,562.375,598.34,645.845,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16.25,1,Girls,3,1,1,0.173,9,-2.6673,0,2,2,-4.5167,-3.1822,NA,0.1955,-1.5694,NA,-0.1704,-3.2718,-5.0551,-2.6673,-1.6287,419.633,435.796,449.031,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.67,1,Girls,3,1,1,1.4475,17,-0.7218,6,0,6,-1.7848,0.3426,NA,1.7359,0.1387,NA,2.1635,-1.3205,-1.6599,-0.7218,-0.4945,337.371,397.894,450.196,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.83,1,Girls,3,1,1,-0.0075,9,-1.7837,2,2,2,-4.5167,-2.5382,NA,0.3708,-0.8963,NA,0.8225,-3.2718,-3.3028,-1.7837,-0.0071,371.515,422.135,443.919,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.5,1,Girls,3,1,1,0.9209,12,-0.7218,2,4,4,-2.4169,-1.6236,NA,0.0125,-0.1821,NA,0.5094,-1.8307,-1.9779,-0.7218,-0.222,550.692,527.646,568.423,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.33,1,Girls,3,1,1,-0.1164,12,-1.1119,1,4,4,-3.1295,-1.9266,NA,0.3708,-1.3803,NA,0.042,-2.5873,-2.8023,-1.1119,-0.4945,367.579,491.517,435.2,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.92,1,Girls,3,1,1,-0.653,5,-1.6393,1,1,1,-2.2169,-2.7639,NA,0.5848,-0.9874,NA,-0.1833,-1.6506,-2.3652,-1.6393,-1.6287,498.321,506.777,549.322,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16.17,1,Girls,3,1,1,-0.6986,5,-1.3651,0,1,1,-4.5167,-3.2275,NA,1.1325,-1.5737,NA,-0.9843,-3.2718,-3.6266,-1.3651,-1.6287,418.886,498.857,445.458,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.83,1,Girls,3,1,1,1.4475,3,-2.0662,0,0,0,-4.5167,-3.5615,NA,0.3708,-1.8229,NA,0.5094,-3.2718,-3.7597,-2.0662,-1.6287,416.34,406.319,471.537,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16.25,1,Girls,3,1,1,-0.0272,3,0.0321,0,0,0,-1.4831,-2.6606,NA,0.267,-0.5421,NA,0.8061,-0.5776,-1.3082,0.0321,-0.831,479.834,479.624,531.603,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16,1,Girls,3,1,1,-0.3068,9,-0.7218,1,2,2,-2.4169,-2.0494,NA,-0.2874,-2.0696,NA,-0.0138,-1.8307,-2.1976,-0.7218,-0.831,427.828,437.528,438.506,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.33,1,Girls,3,1,1,-0.6531,12,-1.4299,4,1,4,-2.3272,-1.4767,NA,0.0125,-0.9246,NA,0.042,-2.0614,-2.5341,-1.4299,-1.6287,413.739,491.499,490.74,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.58,2,Boys,3,1,1,1.4475,12,-0.7218,4,0,4,-2.0105,-0.4322,NA,0.3708,-1.8294,NA,-0.1336,-1.6506,-1.8286,-0.7218,-0.831,425.258,414.766,482.409,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.92,2,Boys,3,1,1,1.4475,5,-1.4432,1,1,1,-3.1471,-2.855,NA,0.7429,-0.7557,NA,1.2596,-3.2718,-2.6131,-1.4432,-0.1892,485.371,516.152,571.256,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.75,2,Boys,3,1,1,0.0361,3,-0.7218,0,0,0,-2.1102,-2.8006,NA,-0.2874,-1.4232,NA,-0.2121,-1.7086,-1.8017,-0.7218,-0.1892,409.991,419.79,486.354,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.67,2,Boys,3,1,1,0.4326,9,-0.7218,2,2,2,-2.2133,-2.0635,NA,-0.7778,-1.0524,NA,-0.8208,-2.0167,-2.0111,-0.7218,-0.2598,512.6,499.539,593.245,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16.25,2,Boys,3,1,1,1.4475,5,-1.3175,0,1,1,-1.9529,-2.817,NA,0.0125,-2.0657,NA,0.8225,-1.3205,-2.0036,-1.3175,-0.7273,337.469,375.356,368.123,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16.25,2,Boys,3,1,1,1.4475,9,-1.4432,1,2,2,-3.1471,-2.2532,NA,1.2423,0.9718,NA,1.4062,-3.2718,-2.5273,-1.4432,0.2162,543.696,490.782,606.48,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.92,2,Boys,3,1,1,-0.6084,12,-1.1119,4,1,4,-2.5434,-1.7689,NA,0.3708,0.521,NA,0.5094,-2.2825,-2.3732,-1.1119,-0.222,467.982,458.427,531.208,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.92,2,Boys,3,1,1,0.5503,9,-0.7218,1,2,2,-2.3827,-2.0864,NA,0.3708,-2.8048,NA,0.5094,-2.0167,-2.0733,-0.7218,-0.4504,370.92,423.811,427.453,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.33,2,Boys,3,1,1,-0.0581,9,-1.4432,2,1,2,-1.8712,-2.0991,NA,0.0125,-1.5866,NA,-0.4593,-1.6506,-2.1079,-1.4432,-0.4945,440.716,435.497,473.846,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.5,2,Boys,3,1,1,-0.4049,12,-1.1119,2,4,4,-0.9768,-1.2496,NA,1.1151,-0.1644,NA,1.3859,-1.0443,-0.9601,-1.1119,-0.5975,419.153,415.851,467.454,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.92,2,Boys,3,1,1,0.466,5,-0.1108,1,1,1,-2.8966,-2.6992,NA,0.3708,-1.0524,NA,0.8904,-2.5873,-2.1891,-0.1108,-0.6174,393.557,433.311,423.694,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16.25,2,Boys,3,1,1,-0.4206,5,-1.0418,0,1,1,-2.3827,-2.6726,NA,0.3708,-0.8591,NA,0.5094,-2.0167,-2.1168,-1.0418,-0.7039,454.962,468.813,534.758,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16.08,2,Boys,3,1,1,-0.1164,9,1.1563,2,1,2,-1.808,-1.7346,NA,1.0218,-2.1039,NA,1.0323,-1.8547,-1.116,1.1563,0.3005,517.43,472.131,531.376,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,15.58,2,Boys,3,1,1,1.4475,3,-1.718,0,0,0,-2.0632,-2.9166,NA,0.3708,-1.7843,NA,0.5094,-1.7492,-2.3985,-1.718,-1.6287,437.811,508.882,537.728,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16,2,Boys,3,1,1,0.0355,12,-0.5343,4,1,4,-1.6616,-0.6995,NA,0.8545,-0.5182,NA,0.5094,-1.1173,-1.6001,-0.5343,-0.4945,556.501,485.458,593.656,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400004,VNM,VNM0208,1587,38,18.0341,3,CENTRAL,0,16.17,2,Boys,3,1,1,-0.0744,12,-0.1108,4,4,4,-1.3078,-0.0376,NA,0.4152,0.9958,NA,1.0914,-0.5305,-1.2046,-0.1108,-0.831,569.853,498.478,613.405,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400005,VNM,VNM0314,484,13,24.8205,3,SOUTH,0,15.75,2,Boys,2,1,1,-0.1164,5,1.1563,1,1,1,-1.7418,-2.2491,NA,-0.3762,0.9894,NA,1.3859,-1.4877,-1.358,1.1563,0.2162,382.507,395.25,419.802,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400005,VNM,VNM0314,484,13,24.8205,3,SOUTH,0,15.92,2,Boys,2,1,1,-0.1164,3,-3.0588,0,0,0,-3.2806,-2.581,NA,0.7648,-1.3751,NA,1.5791,-3.2718,-4.4092,-3.0588,-1.6287,326.747,327.785,390.34,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400005,VNM,VNM0314,484,13,24.8205,3,SOUTH,0,15.75,1,Girls,2,1,1,-0.7972,5,-1.718,1,1,1,-1.8973,-2.3243,NA,-0.2552,0.1292,NA,-0.4049,-1.567,-2.181,-1.718,-0.4504,301.658,357.623,376.036,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400005,VNM,VNM0314,484,13,24.8205,3,SOUTH,0,15.75,2,Boys,2,1,1,-0.5098,9,-1.718,0,2,2,-2.0632,-2.0904,NA,1.0728,-0.4154,NA,-0.0703,-1.7492,-2.4778,-1.718,-1.6287,389.846,391.814,460.446,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400005,VNM,VNM0314,484,13,24.8205,3,SOUTH,0,15.5,2,Boys,2,1,1,0.8213,5,-1.7275,0,1,1,-0.7369,-2.2402,NA,-0.2874,-0.7511,NA,0.8433,-0.3886,-1.0525,-1.7275,-0.356,428.994,403.477,469.167,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.08,1,Girls,3,1,1,1.4475,17,-1.1023,6,6,6,0.0219,1.0205,NA,1.0218,0.3127,NA,2.1635,-0.2903,-0.1525,-1.1023,0.3005,444.229,446.177,499.325,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.75,1,Girls,3,1,1,0.2588,5,-1.0418,1,1,1,-1.7662,-2.5044,NA,0.8545,0.3298,NA,0.8061,-1.567,-1.4903,-1.0418,0.6093,469.504,474.196,506.724,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.17,1,Girls,3,1,1,0.3252,5,-1.4432,1,1,1,-3.1471,-2.935,NA,0.4152,-0.3992,NA,0.5094,-3.2718,-2.8309,-1.4432,-0.222,513.573,502.11,550.802,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.17,1,Girls,3,1,1,1.4475,9,-1.1119,2,2,2,-2.0541,-2.0015,NA,1.7359,3.2775,NA,2.1635,-1.7492,-1.8423,-1.1119,0.0636,448.851,426.183,478.287,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.92,1,Girls,3,1,1,-0.477,3,-1.718,0,0,0,-4.5167,-3.6264,NA,0.3708,0.3083,NA,-0.2121,-3.2718,-3.7677,-1.718,-0.831,514.886,548.236,579.532,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.92,1,Girls,3,1,1,0.8213,5,-1.4432,1,1,1,-3.2158,-3.1882,NA,0.3708,-0.3661,NA,1.3369,-2.5873,-3.0136,-1.4432,-0.831,478.692,538.939,558.585,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.67,1,Girls,3,1,1,-1.0718,5,-1.1119,1,1,1,-2.6493,-2.9389,NA,1.7359,1.0039,NA,1.1662,-1.9305,-2.3353,-1.1119,-0.2031,408.33,434.33,461.313,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.92,1,Girls,3,1,1,0.4326,9,-1.4432,2,2,2,-2.3272,-1.9701,NA,1.356,0.1417,NA,1.1662,-2.0614,-1.8693,-1.4432,0.3005,365.681,375.383,428.378,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.17,1,Girls,3,1,1,-0.0744,9,-1.4432,2,NA,2,-3.547,-2.6054,NA,0.4152,-0.5137,NA,0.8061,-2.5873,-2.9796,-1.4432,-0.222,470.211,417.038,499.225,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.08,1,Girls,3,1,1,0.3612,3,-1.7275,0,0,0,-5.9654,-3.627,NA,0.8545,-0.1968,NA,2.1635,-3.2718,-3.4318,-1.7275,0.2162,438.388,409.026,442.84,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.67,1,Girls,3,1,1,-0.5061,5,-1.718,0,1,1,-2.7629,-3.06,NA,0.3708,0.718,NA,0.5094,-2.5873,-3.171,-1.718,-1.6287,412.839,465.795,525.093,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.83,1,Girls,3,1,1,-0.491,9,-1.4432,1,2,2,-2.5434,-2.1236,NA,0.5848,-0.2246,NA,-0.1808,-2.2825,-2.1747,-1.4432,0.3005,311.412,450.293,420.499,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.92,1,Girls,3,1,1,0.5683,9,-1.4432,2,2,2,-2.8036,-2.6079,NA,0.9798,0.7769,NA,1.5756,-2.5873,-2.9864,-1.4432,-1.6287,449.51,487.661,531.196,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.17,1,Girls,3,1,1,0.4922,9,-1.4432,1,2,2,-2.1082,-2.2989,NA,-0.2552,-1.3911,NA,0.5094,-2.0614,-2.2018,-1.4432,-0.0071,440.01,489.777,564.555,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16,1,Girls,3,1,1,0.3612,9,-1.718,2,0,2,-1.7833,-2.3438,NA,0.3708,0.9514,NA,0.5094,-1.4163,-2.2677,-1.718,-1.6287,379.22,384.628,383.121,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.25,2,Boys,3,1,1,0.4879,5,-1.4432,0,1,1,-3.2158,-3.2761,NA,1.7359,-0.713,NA,0.8225,-2.5873,-3.2529,-1.4432,-1.6287,571.015,572.947,636.121,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.92,2,Boys,3,1,1,0.9133,12,-1.1119,1,4,4,-3.1196,-1.8339,NA,0.3708,-0.5762,NA,2.1635,-2.2825,-2.4938,-1.1119,-0.222,621.157,596.568,598.572,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.75,2,Boys,3,1,1,0.1904,12,1.1563,4,4,4,-2.2839,-0.2497,NA,0.3708,-0.57,NA,1.0914,-1.3492,-1.3318,1.1563,0.7777,453.712,476.08,530.23,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.08,2,Boys,3,1,1,1.4475,5,-1.1119,1,1,1,-1.6015,-2.6264,NA,1.7359,-1.2311,NA,-0.9059,-1.567,-1.4849,-1.1119,0.6093,406.745,394.875,455.972,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.08,2,Boys,3,1,1,1.4475,5,-1.3161,1,1,1,-2.9726,-2.9644,NA,-0.0763,0.7705,NA,0.8931,-2.1713,-2.4048,-1.3161,0.2162,356.535,381.474,452.699,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.83,2,Boys,3,1,1,1.4475,9,-1.1119,2,2,2,-1.9077,-2.0278,NA,0.9798,-0.229,NA,0.5094,-2.2825,-1.9701,-1.1119,-0.4343,502.774,484.028,553.677,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.83,2,Boys,3,1,1,0.7896,9,-2.0662,1,2,2,-2.8519,-2.5771,NA,-0.2317,-1.1915,NA,0.8225,-2.2825,-2.9027,-2.0662,-0.7273,406.241,471.766,500.123,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.75,2,Boys,3,1,1,0.6375,12,-1.3738,1,4,4,-2.3272,-1.9997,NA,0.3708,0.7415,NA,-0.8208,-2.0614,-2.4953,-1.3738,-0.4945,445.571,482.237,506.256,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.92,2,Boys,3,1,1,-0.159,9,-0.6134,2,0,2,-1.9408,-2.0215,NA,0.8545,1.2344,NA,1.6903,-1.3492,-1.7843,-0.6134,-0.7273,401.426,463.431,505.81,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.83,2,Boys,3,1,1,0.4871,5,-1.3738,0,1,1,-3.1196,-2.7691,NA,0.3708,0.2782,NA,0.8225,-2.2825,-2.3794,-1.3738,0.6093,552.588,515.512,542.029,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16,2,Boys,3,1,1,-0.1164,9,-1.3821,2,0,2,-3.2158,-2.2713,NA,0.3708,1.531,NA,0.5094,-2.5873,-2.6891,-1.3821,0.2834,375.925,340.745,345.373,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.83,2,Boys,3,1,1,1.4475,12,-1.1119,0,4,4,-4.5167,-1.9628,NA,0.8155,-0.4021,NA,1.6681,-3.2718,-3.0697,-1.1119,-0.831,362.017,392.575,426.16,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.67,2,Boys,3,1,1,0.7131,9,-1.0418,2,2,2,-2.8036,-2.1245,NA,0.0125,-0.1085,NA,0.5094,-2.5873,-2.2896,-1.0418,-0.2598,584.88,450.989,588.199,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.08,2,Boys,3,1,1,1.4475,5,-1.1119,1,0,1,-3.1471,-2.8552,NA,0.0125,-1.8002,NA,0.5094,-3.2718,-2.7262,-1.1119,-0.4504,382.644,415.321,441.548,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,16.25,2,Boys,3,1,1,0.7131,5,-2.1409,1,1,1,-2.5529,-3.1869,NA,1.356,0.0099,NA,0.5094,-2.0167,-3.0102,-2.1409,-1.6287,385.846,416.331,434.825,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.67,2,Boys,3,1,1,0.9133,9,-2.0662,1,2,2,-5.9654,-2.8558,NA,0.3708,-0.0477,NA,0.5094,-3.2718,-4.1671,-2.0662,-0.4945,411.938,431.155,502.841,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400006,VNM,VNM0101,509,38,15.9063,3,NORTH,0,15.92,2,Boys,3,1,1,0.4124,5,-2.9153,1,1,1,-4.5167,-3.463,NA,0.7429,1.2406,NA,0.8061,-3.2718,-4.155,-2.9153,-0.2598,368.649,367.724,437.368,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400007,VNM,VNM0314,1675,38,25.7692,3,SOUTH,0,15.42,1,Girls,3,1,1,0.0838,9,0.0321,2,2,2,-2.1102,-2.2046,NA,0.3708,-0.5785,NA,0.8225,-1.5494,-1.889,0.0321,-1.6287,485.239,485.185,553.303,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400007,VNM,VNM0314,1675,38,25.7692,3,SOUTH,0,16.08,1,Girls,3,1,1,0.141,5,-1.3738,0,1,1,-3.1826,-3.038,NA,-0.0086,-0.2704,NA,1.1662,-2.5873,-2.9425,-1.3738,-1.6287,410.855,421.931,465.467,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400007,VNM,VNM0314,1675,38,25.7692,3,SOUTH,0,16,1,Girls,3,1,1,-1.0718,9,-1.1119,2,2,2,-1.7904,-0.8033,NA,0.0125,0.3155,NA,0.5094,-0.883,-1.6182,-1.1119,0.0058,453.75,500.36,500.715,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400007,VNM,VNM0314,1675,38,25.7692,3,SOUTH,0,15.83,1,Girls,3,1,1,0.0838,9,-1.4432,1,2,2,-2.2025,-2.2897,NA,0.7648,0.5518,NA,0.8931,-1.6506,-2.1205,-1.4432,0.2162,373.972,438.682,444.427,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400007,VNM,VNM0314,1675,38,25.7692,3,SOUTH,0,15.42,1,Girls,3,1,1,-0.3635,9,-2.3196,2,1,2,-4.1863,-2.9402,NA,0.3708,-0.5466,NA,-0.2121,-3.2718,-4.228,-2.3196,-1.6287,439.135,515.115,528.287,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
